max_lifespan_h,min_lifespan_h,mean_lifespan_h,max_lifespan_z,min_lifespan_z,mean_lifespan_z,max_resources,min_resources,mean_resources,max_esc_xp,min_esc_xp,mean_esc_xp,max_win_xp,min_win_xp,mean_win_xp,max_love_xp,min_love_xp,mean_love_xp,max_war_xp,min_war_xp,mean_war_xp,max_theft,min_theft,mean_theft,max_zh_kd,min_zh_kd,mean_zh_kd,max_hh_kd,min_hh_kd,mean_hh_kd,max_hz_kd,min_hz_kd,mean_hz_kd,max_z_enc,min_z_enc,mean_z_enc,max_h_enc,min_h_enc,mean_h_enc,days_until_all_zombies,humans,zombies,full_dead
34,34,34.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,35,0,1,0
13,0,4.625,10,1,3.75,23.859375,0.0,4.2374267578125,1,0,0.0625,0,0,0.0,8,0,3.375,4,0,0.3125,1,0,0.0625,0,0,0.0,4,0,0.3125,3,0,1.0,2,0,0.3125,5,0,1.8125,14,0,16,0
28,28,28.0,10,10,10.0,0.0,0.0,0.0,4,4,4.0,2,2,2.0,3,3,3.0,0,0,0.0,0,0,0.0,2,2,2.0,0,0,0.0,0,0,0.0,10,10,10.0,2,2,2.0,29,0,1,0
16,4,9.25,9,1,3.9166666666666665,12.82958984375,-0.27512550354003906,3.2964274088541665,4,0,0.5833333333333334,1,0,0.16666666666666666,19,0,8.5,1,0,0.08333333333333333,1,0,0.08333333333333333,1,0,0.16666666666666666,1,0,0.08333333333333333,2,0,0.5,8,0,1.75,10,0,4.333333333333333,17,0,12,0
14,0,6.903225806451613,9,1,3.806451612903226,13.5,-0.019503533840179443,3.099082819877132,1,0,0.16129032258064516,2,0,0.16129032258064516,33,0,10.612903225806452,1,0,0.06451612903225806,1,0,0.12903225806451613,2,0,0.16129032258064516,1,0,0.06451612903225806,3,0,0.5806451612903226,3,0,0.7419354838709677,16,0,5.290322580645161,15,0,31,0
8,0,1.7115384615384615,10,1,4.230769230769231,28.0,0.0,6.2548076923076925,1,0,0.11538461538461539,3,0,0.057692307692307696,11,0,1.2884615384615385,3,0,0.15384615384615385,2,0,0.09615384615384616,3,0,0.057692307692307696,3,0,0.15384615384615385,3,0,0.5,6,0,0.5384615384615384,5,0,0.8076923076923077,9,0,52,0
17,0,9.23076923076923,9,1,4.0,10.5,0.0,3.440378482525165,2,0,0.23076923076923078,2,0,0.3076923076923077,12,0,4.769230769230769,0,0,0.0,1,0,0.3076923076923077,2,0,0.3076923076923077,0,0,0.0,4,0,0.9230769230769231,5,0,1.0,7,0,2.230769230769231,18,0,13,0
40,40,40.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,2,2,2.0,0,0,0.0,1,1,1.0,2,2,2.0,0,0,0.0,1,1,1.0,2,2,2.0,41,0,1,0
18,4,11.9375,10,1,4.4375,9.0,-0.2373883177915559,1.2134304777957823,0,0,0.0,3,0,0.3125,29,1,14.25,1,0,0.125,1,0,0.125,3,0,0.3125,1,0,0.125,2,0,0.375,3,0,0.4375,15,1,7.1875,19,0,16,0
39,39,39.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,7,7,7.0,10,10,10.0,0,0,0.0,1,1,1.0,7,7,7.0,0,0,0.0,0,0,0.0,7,7,7.0,5,5,5.0,40,0,1,0
13,0,4.484848484848484,12,1,3.787878787878788,16.5,0.0,4.371212121212121,2,0,0.12121212121212122,2,0,0.21212121212121213,18,0,5.636363636363637,1,0,0.030303030303030304,2,0,0.06060606060606061,2,0,0.21212121212121213,1,0,0.030303030303030304,3,0,0.7272727272727273,7,0,0.6666666666666666,11,0,2.8484848484848486,13,0,33,0
28,14,21.0,10,3,6.5,0.0,-0.1278485804796219,-0.06392429023981094,0,0,0.0,1,0,0.5,23,11,17.0,0,0,0.0,0,0,0.0,1,0,0.5,0,0,0.0,2,0,1.0,1,0,0.5,15,5,10.0,28,0,2,0
14,0,6.526315789473684,10,1,3.263157894736842,9.0,0.0,3.8135130196077576,1,0,0.10526315789473684,1,0,0.10526315789473684,28,0,8.421052631578947,1,0,0.05263157894736842,1,0,0.10526315789473684,1,0,0.10526315789473684,1,0,0.05263157894736842,2,0,0.5263157894736842,3,0,0.7368421052631579,15,0,4.368421052631579,15,0,19,0
15,2,6.4,9,1,2.6,8.0,0.0,3.4328125,2,0,0.2,1,0,0.1,4,0,2.0,0,0,0.0,1,0,0.2,1,0,0.1,0,0,0.0,2,0,0.7,4,0,0.9,2,0,0.9,16,0,10,0
12,0,3.9615384615384617,9,1,3.1923076923076925,9.558864486403763,0.0,3.5013081477238583,1,0,0.07692307692307693,1,0,0.11538461538461539,23,0,6.384615384615385,1,0,0.038461538461538464,3,0,0.3076923076923077,1,0,0.11538461538461539,1,0,0.038461538461538464,2,0,0.7307692307692307,2,0,0.5384615384615384,13,0,3.269230769230769,13,0,26,0
13,0,6.7894736842105265,13,1,4.7894736842105265,22.0,-0.232442494481802,2.7540143665514494,1,0,0.10526315789473684,2,0,0.15789473684210525,24,0,10.052631578947368,1,0,0.05263157894736842,2,0,0.3157894736842105,2,0,0.15789473684210525,1,0,0.05263157894736842,4,0,0.631578947368421,3,0,0.7368421052631579,13,0,5.052631578947368,14,0,19,0
14,0,5.444444444444445,10,1,2.8333333333333335,11.5,-0.125,2.4453125,1,0,0.1111111111111111,1,0,0.05555555555555555,14,0,4.833333333333333,1,0,0.05555555555555555,1,0,0.05555555555555555,1,0,0.05555555555555555,1,0,0.05555555555555555,3,0,0.7777777777777778,2,0,0.6111111111111112,8,0,2.5,15,0,18,0
18,5,13.428571428571429,10,2,5.857142857142857,10.118988037109375,0.0,1.6510794503348214,4,0,0.7142857142857143,1,0,0.42857142857142855,17,1,9.714285714285714,0,0,0.0,0,0,0.0,1,0,0.42857142857142855,0,0,0.0,2,0,0.2857142857142857,9,0,2.0,9,1,5.0,19,0,7,0
20,5,12.25,10,1,3.5,3.0,0.0,0.75,0,0,0.0,1,0,0.5,11,0,3.75,0,0,0.0,0,0,0.0,1,0,0.5,0,0,0.0,2,0,0.5,1,0,0.5,7,0,2.5,21,0,4,0
61,61,61.0,10,10,10.0,0.0,0.0,0.0,1,1,1.0,3,3,3.0,6,6,6.0,0,0,0.0,0,0,0.0,3,3,3.0,0,0,0.0,0,0,0.0,5,5,5.0,3,3,3.0,62,0,1,0
14,0,7.9655172413793105,10,1,4.896551724137931,9.5,-0.20356241049811408,1.559601531911703,1,0,0.10344827586206896,1,0,0.13793103448275862,51,0,11.517241379310345,1,0,0.034482758620689655,1,0,0.13793103448275862,1,0,0.13793103448275862,1,0,0.034482758620689655,4,0,0.5172413793103449,3,0,0.4827586206896552,25,0,5.827586206896552,15,0,29,0
16,0,8.428571428571429,10,1,3.0,3.5,0.0,0.7695297061958565,2,0,0.42857142857142855,2,0,0.14285714285714285,39,0,15.214285714285714,0,0,0.0,2,0,0.14285714285714285,2,0,0.14285714285714285,0,0,0.0,3,0,0.42857142857142855,4,0,1.2142857142857142,20,0,7.642857142857143,17,0,14,0
49,49,49.0,10,10,10.0,0.0,0.0,0.0,1,1,1.0,4,4,4.0,6,6,6.0,0,0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,0,0,0.0,6,6,6.0,3,3,3.0,50,0,1,0
17,1,10.6,10,2,5.4,14.5,-0.33469831943511963,1.7510355845093728,1,0,0.2,2,0,0.4,29,0,12.4,1,0,0.1,1,0,0.1,2,0,0.4,1,0,0.1,3,0,0.8,4,0,0.9,14,0,6.4,18,0,10,0
24,15,19.5,10,1,5.5,0.0,0.0,0.0,0,0,0.0,3,0,1.5,11,10,10.5,0,0,0.0,0,0,0.0,3,0,1.5,0,0,0.0,0,0,0.0,3,0,1.5,6,5,5.5,25,0,2,0
12,0,4.205882352941177,10,1,4.323529411764706,25.65625,0.0,4.725183823529412,2,0,0.11764705882352941,3,0,0.2647058823529412,13,0,3.911764705882353,1,0,0.08823529411764706,2,0,0.14705882352941177,3,0,0.2647058823529412,1,0,0.08823529411764706,3,0,0.7058823529411765,4,0,0.7352941176470589,6,0,2.0294117647058822,12,0,34,0
34,34,34.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,4,4,4.0,8,8,8.0,0,0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,0,0,0.0,4,4,4.0,4,4,4.0,35,0,1,0
35,35,35.0,10,10,10.0,0.0,0.0,0.0,2,2,2.0,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0,5,5,5.0,1,1,1.0,36,0,1,0
16,0,8.777777777777779,10,1,4.166666666666667,7.25,0.0,2.2566807005140515,2,0,0.16666666666666666,1,0,0.1111111111111111,28,0,9.833333333333334,0,0,0.0,2,0,0.16666666666666666,1,0,0.1111111111111111,0,0,0.0,3,0,0.6666666666666666,4,0,0.5,14,0,4.888888888888889,17,0,18,0
30,30,30.0,10,10,10.0,0.0,0.0,0.0,1,1,1.0,4,4,4.0,18,18,18.0,0,0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,0,0,0.0,6,6,6.0,9,9,9.0,31,0,1,0
19,9,15.333333333333334,10,2,6.666666666666667,1.5804534670896828,0.0,0.2634089111816138,2,0,0.3333333333333333,1,0,0.5,27,14,20.166666666666668,0,0,0.0,2,0,0.3333333333333333,1,0,0.5,0,0,0.0,1,0,0.16666666666666666,4,0,1.1666666666666667,15,7,10.166666666666666,20,0,6,0
16,0,9.416666666666666,10,1,4.0,22.0,0.0,3.5003843307495117,2,0,0.3333333333333333,2,0,0.3333333333333333,15,0,4.75,2,0,0.16666666666666666,1,0,0.3333333333333333,2,0,0.3333333333333333,2,0,0.16666666666666666,3,0,0.4166666666666667,6,0,1.25,7,0,2.3333333333333335,17,0,12,0
18,0,11.588235294117647,11,1,5.882352941176471,9.0,0.0,1.7396165063051081,1,0,0.17647058823529413,2,0,0.4117647058823529,37,0,11.705882352941176,1,0,0.058823529411764705,1,0,0.11764705882352941,2,0,0.4117647058823529,1,0,0.058823529411764705,4,0,0.6470588235294118,4,0,0.7647058823529411,20,0,6.0588235294117645,18,0,17,0
15,0,7.142857142857143,10,1,3.857142857142857,12.0,0.0,3.625,0,0,0.0,1,0,0.2857142857142857,13,0,5.0,0,0,0.0,1,0,0.14285714285714285,1,0,0.2857142857142857,0,0,0.0,3,0,0.8571428571428571,1,0,0.2857142857142857,6,0,2.5714285714285716,16,0,7,0
18,8,12.75,10,2,5.0,24.82527732849121,0.0,5.486705303192139,3,0,1.0,3,0,1.125,19,0,10.875,1,0,0.125,1,0,0.125,3,0,1.125,1,0,0.125,1,0,0.375,9,0,3.5,10,0,5.625,19,0,8,0
24,21,22.25,10,7,8.25,0.0,0.0,0.0,0,0,0.0,2,0,0.5,33,7,21.0,0,0,0.0,2,0,0.5,2,0,0.5,0,0,0.0,0,0,0.0,2,0,0.5,15,3,10.5,25,0,4,0
38,38,38.0,10,10,10.0,0.0,0.0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,2,2,2.0,0,0,0.0,0,0,0.0,2,2,2.0,0,0,0.0,2,2,2.0,2,2,2.0,39,0,1,0
8,0,1.8076923076923077,10,1,4.403846153846154,19.4140625,-0.03125,5.000600961538462,1,0,0.038461538461538464,2,0,0.057692307692307696,8,0,1.7884615384615385,2,0,0.11538461538461539,1,0,0.09615384615384616,2,0,0.057692307692307696,2,0,0.11538461538461539,3,0,0.5192307692307693,4,0,0.36538461538461536,4,0,1.0192307692307692,9,0,52,0
17,2,9.538461538461538,10,1,4.0,13.5,0.0,1.7864520733173077,7,0,0.6923076923076923,2,0,0.23076923076923078,22,0,7.076923076923077,1,0,0.07692307692307693,3,0,0.38461538461538464,2,0,0.23076923076923078,1,0,0.07692307692307693,3,0,0.6923076923076923,16,0,1.6153846153846154,10,0,3.4615384615384617,18,0,13,0
13,0,5.1875,11,1,4.40625,25.0,-0.44091203447896987,4.199824333190918,1,0,0.125,1,0,0.09375,37,0,6.21875,3,0,0.21875,3,0,0.15625,1,0,0.09375,3,0,0.21875,3,0,0.71875,3,0,0.5625,17,0,3.3125,13,0,32,0
33,33,33.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,3,3,3.0,2,2,2.0,0,0,0.0,0,0,0.0,3,3,3.0,0,0,0.0,0,0,0.0,3,3,3.0,1,1,1.0,34,0,1,0
27,27,27.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,2,2,2.0,0,0,0.0,1,1,1.0,2,2,2.0,0,0,0.0,1,1,1.0,2,2,2.0,28,0,1,0
25,17,21.0,10,1,5.5,3.695485180236198,0.0,1.847742590118099,2,0,1.0,1,1,1.0,35,18,26.5,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,6,1,3.5,16,10,13.0,26,0,2,0
14,0,5.666666666666667,12,1,4.5,5.0,0.0,1.10546875,1,0,0.08333333333333333,2,0,0.16666666666666666,21,0,5.5,0,0,0.0,0,0,0.0,2,0,0.16666666666666666,0,0,0.0,2,0,1.25,4,0,0.5,11,0,2.6666666666666665,15,0,12,0
11,0,5.5,11,1,5.0,16.0,-0.3484408032215236,3.512588901029887,2,0,0.175,2,0,0.175,44,0,10.775,2,0,0.1,2,0,0.125,2,0,0.175,2,0,0.1,2,0,0.475,5,0,0.95,23,0,5.475,12,0,40,0
10,0,2.4444444444444446,9,1,3.6944444444444446,20.5,0.0,3.9283854166666665,4,0,0.16666666666666666,1,0,0.1111111111111111,6,0,1.5833333333333333,2,0,0.19444444444444445,1,0,0.1388888888888889,1,0,0.1111111111111111,2,0,0.19444444444444445,3,0,0.75,10,0,0.6111111111111112,4,0,0.9722222222222222,11,0,36,0
20,15,17.5,10,4,7.0,37.0,0.0,18.5,2,0,1.0,5,0,2.5,0,0,0.0,0,0,0.0,0,0,0.0,5,0,2.5,0,0,0.0,0,0,0.0,5,4,4.5,0,0,0.0,21,0,2,0
17,0,7.222222222222222,9,1,3.0,4.904296875,0.0,1.1891276041666667,1,0,0.1111111111111111,1,0,0.1111111111111111,11,0,3.888888888888889,0,0,0.0,0,0,0.0,1,0,0.1111111111111111,0,0,0.0,5,0,1.1111111111111112,2,0,0.5555555555555556,5,0,2.0,18,0,9,0
14,0,5.75,10,1,2.9166666666666665,8.875,0.0,2.4847742716471353,2,0,0.125,2,0,0.16666666666666666,17,0,4.875,0,0,0.0,2,0,0.125,2,0,0.16666666666666666,0,0,0.0,2,0,0.7083333333333334,5,0,0.625,8,0,2.5416666666666665,15,0,24,0
40,40,40.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,5,5,5.0,7,7,7.0,0,0,0.0,0,0,0.0,5,5,5.0,0,0,0.0,0,0,0.0,5,5,5.0,3,3,3.0,41,0,1,0
13,0,7.4,10,2,5.866666666666666,6.0,-0.2684421354774247,0.7482856257777917,2,0,0.13333333333333333,1,0,0.06666666666666667,45,0,16.866666666666667,1,0,0.06666666666666667,2,0,0.26666666666666666,1,0,0.06666666666666667,1,0,0.06666666666666667,3,0,0.6666666666666666,4,0,0.4,22,0,8.333333333333334,14,0,15,0
13,0,6.64,9,1,4.72,18.4501953125,0.0,3.3748046875,3,0,0.24,3,0,0.32,21,0,4.48,0,0,0.0,4,0,0.24,3,0,0.32,0,0,0.0,3,0,0.6,8,0,1.04,11,0,2.28,14,0,25,0
18,3,11.222222222222221,9,1,4.0,12.0,-0.2572914040789751,2.5849280802546386,1,0,0.1111111111111111,1,0,0.2222222222222222,57,0,18.77777777777778,2,0,0.3333333333333333,0,0,0.0,1,0,0.2222222222222222,2,0,0.3333333333333333,3,0,0.5555555555555556,3,0,0.6666666666666666,29,0,9.777777777777779,19,0,9,0
16,1,5.555555555555555,10,1,3.2222222222222223,24.0,0.0,7.147569444444445,2,0,0.3333333333333333,5,0,0.7777777777777778,8,0,3.5555555555555554,0,0,0.0,2,0,0.2222222222222222,5,0,0.7777777777777778,0,0,0.0,3,0,1.2222222222222223,5,0,1.6666666666666667,4,0,1.6666666666666667,16,0,9,0
12,0,3.4545454545454546,9,1,3.227272727272727,11.0,0.0,3.2436079545454546,4,0,0.3181818181818182,3,0,0.2727272727272727,7,0,2.5,0,0,0.0,1,0,0.13636363636363635,3,0,0.2727272727272727,0,0,0.0,4,0,0.8636363636363636,12,0,1.3181818181818181,5,0,1.4090909090909092,13,0,22,0
13,0,3.4375,10,1,3.375,16.5,0.0,2.75,1,0,0.0625,1,0,0.0625,8,0,1.875,2,0,0.1875,0,0,0.0,1,0,0.0625,2,0,0.1875,3,0,0.875,2,0,0.1875,5,0,1.125,13,0,16,0
16,5,10.5,9,1,4.166666666666667,12.31134033203125,-0.25274658203125,2.9962870279947915,3,0,0.6666666666666666,3,0,0.8333333333333334,13,3,6.666666666666667,0,0,0.0,0,0,0.0,3,0,0.8333333333333334,0,0,0.0,1,0,0.16666666666666666,7,0,2.6666666666666665,6,2,3.3333333333333335,17,0,6,0
24,7,17.333333333333332,10,1,5.666666666666667,4.078996896743774,0.0,1.7346656322479248,0,0,0.0,3,0,1.3333333333333333,10,7,8.333333333333334,0,0,0.0,2,0,0.6666666666666666,3,0,1.3333333333333333,0,0,0.0,3,0,1.0,3,0,1.3333333333333333,6,3,4.333333333333333,25,0,3,0
18,0,8.6,10,1,4.0,10.0,0.0,4.0,1,0,0.2,1,0,0.2,3,0,0.6,1,0,0.2,1,0,0.4,1,0,0.2,1,0,0.2,4,0,1.4,3,0,0.8,1,0,0.4,19,0,5,0
14,0,5.6521739130434785,10,1,4.130434782608695,10.392850875854492,0.0,4.238144086754841,1,0,0.08695652173913043,2,0,0.21739130434782608,20,0,3.4782608695652173,1,0,0.043478260869565216,1,0,0.08695652173913043,2,0,0.21739130434782608,1,0,0.043478260869565216,2,0,0.782608695652174,3,0,0.6086956521739131,10,0,1.6956521739130435,14,0,23,0
14,0,4.75,12,1,2.9375,13.5,0.0,3.90625,1,0,0.125,2,0,0.25,9,0,4.375,2,0,0.1875,1,0,0.125,2,0,0.25,2,0,0.1875,2,0,1.0625,3,0,0.625,7,0,2.25,15,0,16,0
12,0,2.914285714285714,10,1,3.7142857142857144,9.25,0.0,3.6053571428571427,2,0,0.14285714285714285,1,0,0.08571428571428572,7,0,2.342857142857143,2,0,0.05714285714285714,1,0,0.08571428571428572,1,0,0.08571428571428572,2,0,0.05714285714285714,3,0,0.9142857142857143,5,0,0.5142857142857142,6,0,1.2857142857142858,12,0,35,0
10,0,3.282051282051282,10,1,4.358974358974359,17.5,0.0,5.115384615384615,2,0,0.1282051282051282,3,0,0.15384615384615385,13,0,1.794871794871795,2,0,0.20512820512820512,1,0,0.1794871794871795,3,0,0.15384615384615385,2,0,0.20512820512820512,3,0,0.6666666666666666,4,0,0.6153846153846154,6,0,1.0769230769230769,11,0,39,0
38,38,38.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,39,0,1,0
43,43,43.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,0,0,0.0,4,4,4.0,0,0,0.0,44,0,1,0
12,0,4.166666666666667,9,1,3.875,14.78912091255188,0.0,3.6243489583333335,1,0,0.125,1,0,0.08333333333333333,20,0,4.916666666666667,1,0,0.125,1,0,0.20833333333333334,1,0,0.08333333333333333,1,0,0.125,3,0,0.875,2,0,0.5416666666666666,10,0,2.5416666666666665,13,0,24,0
15,0,9.037037037037036,10,1,5.62962962962963,20.0,0.0,2.320676449962236,1,0,0.07407407407407407,1,0,0.18518518518518517,35,0,10.592592592592593,2,0,0.07407407407407407,2,0,0.25925925925925924,1,0,0.18518518518518517,2,0,0.07407407407407407,2,0,0.37037037037037035,2,0,0.48148148148148145,18,0,5.407407407407407,15,0,27,0
12,0,3.5833333333333335,10,1,2.875,10.75,0.0,3.250505323211352,1,0,0.08333333333333333,1,0,0.08333333333333333,21,0,4.166666666666667,1,0,0.041666666666666664,1,0,0.125,1,0,0.08333333333333333,1,0,0.041666666666666664,3,0,0.7083333333333334,3,0,0.4583333333333333,12,0,2.2083333333333335,13,0,24,0
11,0,3.864864864864865,10,1,4.27027027027027,17.0,0.0,4.052153716216216,1,0,0.10810810810810811,1,0,0.05405405405405406,8,0,3.0,1,0,0.05405405405405406,1,0,0.08108108108108109,1,0,0.05405405405405406,1,0,0.05405405405405406,3,0,0.7567567567567568,3,0,0.4864864864864865,5,0,1.5675675675675675,12,0,37,0
9,0,2.522727272727273,10,1,3.8636363636363638,21.5,0.0,4.6328125,1,0,0.18181818181818182,2,0,0.11363636363636363,10,0,1.4545454545454546,2,0,0.22727272727272727,1,0,0.11363636363636363,2,0,0.11363636363636363,2,0,0.22727272727272727,3,0,0.4090909090909091,5,0,0.7954545454545454,5,0,0.9318181818181818,10,0,44,0
20,12,15.833333333333334,10,1,5.5,10.125,0.0,2.3169759114583335,3,0,0.5,1,0,0.16666666666666666,8,0,3.3333333333333335,0,0,0.0,2,0,0.5,1,0,0.16666666666666666,0,0,0.0,0,0,0.0,6,0,1.3333333333333333,5,0,1.8333333333333333,21,0,6,0
11,0,3.310344827586207,10,1,3.3448275862068964,17.5,0.0,3.277043309705011,1,0,0.1724137931034483,1,0,0.1724137931034483,20,0,3.896551724137931,1,0,0.034482758620689655,1,0,0.06896551724137931,1,0,0.1724137931034483,1,0,0.034482758620689655,2,0,0.6206896551724138,3,0,0.7586206896551724,9,0,2.0689655172413794,12,0,29,0
23,8,17.333333333333332,10,3,7.0,1.1183782566804439,0.0,0.3727927522268146,2,0,0.6666666666666666,1,1,1.0,19,5,9.666666666666666,1,0,0.3333333333333333,0,0,0.0,1,1,1.0,1,0,0.3333333333333333,3,0,1.0,5,1,2.3333333333333335,10,2,5.0,24,0,3,0
17,9,12.666666666666666,10,1,5.333333333333333,15.0,0.0,3.71800663524773,1,0,0.2,5,0,0.8666666666666667,30,0,11.733333333333333,1,0,0.06666666666666667,1,0,0.26666666666666666,5,0,0.8666666666666667,1,0,0.06666666666666667,1,0,0.06666666666666667,8,0,1.4666666666666666,14,0,5.8,18,0,15,0
35,35,35.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,2,2,2.0,11,11,11.0,0,0,0.0,0,0,0.0,2,2,2.0,0,0,0.0,0,0,0.0,2,2,2.0,6,6,6.0,36,0,1,0
43,39,41.0,10,6,8.0,0.0,0.0,0.0,0,0,0.0,5,0,2.5,17,3,10.0,1,0,0.5,0,0,0.0,5,0,2.5,1,0,0.5,0,0,0.0,5,0,2.5,11,1,6.0,44,0,2,0
10,0,3.1,12,1,4.325,16.0390625,0.0,4.96875,1,0,0.1,2,0,0.175,12,0,2.475,1,0,0.05,1,0,0.1,2,0,0.175,1,0,0.05,3,0,0.725,5,0,0.55,6,0,1.25,11,0,40,0
28,28,28.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,1,1,1.0,3,3,3.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,1,1,1.0,1,1,1.0,29,0,1,0
10,0,4.052631578947368,10,1,4.842105263157895,24.5,0.0,4.3010189282266715,2,0,0.15789473684210525,2,0,0.10526315789473684,19,0,4.815789473684211,2,0,0.15789473684210525,2,0,0.15789473684210525,2,0,0.10526315789473684,2,0,0.15789473684210525,3,0,0.5789473684210527,5,0,0.6842105263157895,10,0,2.6052631578947367,11,0,38,0
14,0,7.333333333333333,10,1,4.5,9.0,0.0,2.775103979640537,0,0,0.0,1,0,0.1111111111111111,30,0,10.88888888888889,1,0,0.05555555555555555,0,0,0.0,1,0,0.1111111111111111,1,0,0.05555555555555555,3,0,0.6666666666666666,1,0,0.4444444444444444,16,0,5.444444444444445,15,0,18,0
18,1,10.3,10,1,3.5,1.6477961540222168,0.0,0.4517349362373352,1,0,0.1,1,0,0.1,22,0,11.3,0,0,0.0,0,0,0.0,1,0,0.1,0,0,0.0,3,0,0.6,3,0,0.5,12,0,5.7,19,0,10,0
25,25,25.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,2,2,2.0,5,5,5.0,0,0,0.0,0,0,0.0,2,2,2.0,0,0,0.0,0,0,0.0,2,2,2.0,2,2,2.0,26,0,1,0
9,0,3.0697674418604652,10,1,4.395348837209302,22.5,0.0,4.476386725902557,2,0,0.046511627906976744,1,0,0.046511627906976744,21,0,3.0697674418604652,2,0,0.18604651162790697,2,0,0.18604651162790697,1,0,0.046511627906976744,2,0,0.18604651162790697,2,0,0.3953488372093023,5,0,0.46511627906976744,11,0,1.744186046511628,10,0,43,0
12,0,4.53125,15,1,3.4375,17.625,0.0,3.732299734459957,3,0,0.1875,1,0,0.03125,24,0,5.59375,2,0,0.15625,1,0,0.125,1,0,0.03125,2,0,0.15625,5,0,0.59375,6,0,0.59375,13,0,2.9375,13,0,32,0
15,1,6.538461538461538,10,1,3.1538461538461537,17.0,0.0,4.884615384615385,2,0,0.6923076923076923,2,0,0.38461538461538464,6,0,3.230769230769231,0,0,0.0,2,0,0.38461538461538464,2,0,0.38461538461538464,0,0,0.0,3,0,0.8461538461538461,6,0,2.0,3,0,1.6923076923076923,16,0,13,0
8,0,1.9545454545454546,11,1,4.659090909090909,26.5,0.0,6.215909090909091,2,0,0.06818181818181818,3,0,0.25,26,0,3.25,2,0,0.20454545454545456,3,0,0.13636363636363635,3,0,0.25,2,0,0.20454545454545456,3,0,0.5681818181818182,5,0,0.6363636363636364,13,0,1.8181818181818181,9,0,44,0
18,12,15.0,10,4,7.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,19,0,2,0
26,26,26.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,2,2,2.0,12,12,12.0,0,0,0.0,0,0,0.0,2,2,2.0,0,0,0.0,0,0,0.0,2,2,2.0,6,6,6.0,27,0,1,0
29,29,29.0,10,10,10.0,0.0,0.0,0.0,1,1,1.0,3,3,3.0,5,5,5.0,0,0,0.0,0,0,0.0,3,3,3.0,0,0,0.0,0,0,0.0,5,5,5.0,2,2,2.0,30,0,1,0
20,12,14.5,10,2,4.25,0.0,-0.2633056640625,-0.065826416015625,0,0,0.0,1,0,0.25,14,0,7.5,0,0,0.0,0,0,0.0,1,0,0.25,0,0,0.0,0,0,0.0,2,0,0.5,7,0,3.75,21,0,4,0
53,53,53.0,10,10,10.0,0.0,0.0,0.0,0,0,0.0,3,3,3.0,0,0,0.0,0,0,0.0,0,0,0.0,3,3,3.0,0,0,0.0,0,0,0.0,3,3,3.0,0,0,0.0,54,0,1,0
25,14,18.333333333333332,9,2,4.666666666666667,9.052734375,0.0,4.522786458333333,1,0,0.3333333333333333,7,0,2.3333333333333335,11,6,7.666666666666667,1,0,0.3333333333333333,0,0,0.0,7,0,2.3333333333333335,1,0,0.3333333333333333,1,0,0.6666666666666666,9,0,3.0,5,3,4.0,26,0,3,0
20,16,18.0,10,6,8.0,0.0,0.0,0.0,1,0,0.5,1,0,0.5,6,0,3.0,1,0,0.5,0,0,0.0,1,0,0.5,1,0,0.5,0,0,0.0,3,0,1.5,4,0,2.0,21,0,2,0
9,0,2.6595744680851063,10,1,4.276595744680851,31.0,-0.06109619140625,5.0783678420046545,2,0,0.1702127659574468,1,0,0.0425531914893617,25,0,3.74468085106383,3,0,0.2127659574468085,2,0,0.14893617021276595,1,0,0.0425531914893617,3,0,0.2127659574468085,3,0,0.5106382978723404,5,0,0.574468085106383,12,0,2.0638297872340425,10,0,47,0
